TimeStamp;NodeID;NodeCount;SF;WorkerCount;Table name;time in ms;size in byte;speed;comment
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;11151;processdWorkUnits/s;588;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;9867;processdWorkUnits/s;520;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;11303;processdWorkUnits/s;596;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;11147;processdWorkUnits/s;588;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;10233;processdWorkUnits/s;540;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;12796;processdWorkUnits/s;675;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;10932;processdWorkUnits/s;577;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;10347;processdWorkUnits/s;546;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;11046;processdWorkUnits/s;583;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;10899;processdWorkUnits/s;575;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;11474;processdWorkUnits/s;605;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;11094;processdWorkUnits/s;585;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;11186;processdWorkUnits/s;590;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;11590;processdWorkUnits/s;611;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;11762;processdWorkUnits/s;620;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;processdWorkUnits;10889;processdWorkUnits/s;574;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;processdWorkUnits;10965;processdWorkUnits/s;579;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;processdWorkUnits;11012;processdWorkUnits/s;581;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;processdWorkUnits;11577;processdWorkUnits/s;611;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;processdWorkUnits;11373;processdWorkUnits/s;600;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;processdWorkUnits;11074;processdWorkUnits/s;584;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;processdWorkUnits;11088;processdWorkUnits/s;585;;
1403557127584;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;processdWorkUnits;10340;processdWorkUnits/s;545;;
1403557127584;1;1;1.0;24;product_reviews;866;63712048;70.2 MiB/s;;
1403557127584;1;1;1.0;24;promotion;4;38967;9.3 MiB/s;;
1403557127584;1;1;1.0;24;reason;3;2431;791.3 KiB/s;;
1403557127584;1;1;1.0;24;ship_mode;3;1197;389.6 KiB/s;;
1403557127584;1;1;1.0;24;store;4;3187;778.1 KiB/s;;
1403557127584;1;1;1.0;24;store_returns;223;5477729;23.4 MiB/s;;
1403557127584;1;1;1.0;24;store_sales;1691;112544612;63.5 MiB/s;;
1403557127584;1;1;1.0;24;time_dim;95;6366050;63.9 MiB/s;;
1403557127584;1;1;1.0;24;warehouse;3;528;171.9 KiB/s;;
1403557127584;1;1;1.0;24;web_clickstreams;2955;184533205;59.6 MiB/s;;
1403557127584;1;1;1.0;24;web_page;6;8126;1.3 MiB/s;;
1403557127584;1;1;1.0;24;web_returns;41;6594624;153.4 MiB/s;;
1403557127584;1;1;1.0;24;web_sales;2265;162086246;68.2 MiB/s;;
1403559801762;1;1;10.0;24;ALL;160421;9865855322;58.7 MiB/s;;
1403559801762;1;1;10.0;24;ALL#worker0;processdWorkUnits;77284;processdWorkUnits/s;481;;
1403559801762;1;1;10.0;24;ALL#worker1;processdWorkUnits;79048;processdWorkUnits/s;492;;
1403559801762;1;1;10.0;24;ALL#worker10;processdWorkUnits;83549;processdWorkUnits/s;520;;
1403559801762;1;1;10.0;24;ALL#worker11;processdWorkUnits;79250;processdWorkUnits/s;494;;
1403559801762;1;1;10.0;24;ALL#worker12;processdWorkUnits;74463;processdWorkUnits/s;464;;
1403559801762;1;1;10.0;24;ALL#worker13;processdWorkUnits;75424;processdWorkUnits/s;470;;
1403559801762;1;1;10.0;24;ALL#worker14;processdWorkUnits;84117;processdWorkUnits/s;524;;
1403559801762;1;1;10.0;24;ALL#worker15;processdWorkUnits;81618;processdWorkUnits/s;508;;
1403559801762;1;1;10.0;24;ALL#worker16;processdWorkUnits;80538;processdWorkUnits/s;502;;
1403559801762;1;1;10.0;24;ALL#worker17;processdWorkUnits;76003;processdWorkUnits/s;473;;
1403559801762;1;1;10.0;24;ALL#worker18;processdWorkUnits;80668;processdWorkUnits/s;502;;
1403559801762;1;1;10.0;24;ALL#worker19;processdWorkUnits;77764;processdWorkUnits/s;484;;
1403559801762;1;1;10.0;24;ALL#worker2;processdWorkUnits;78709;processdWorkUnits/s;490;;
1403559801762;1;1;10.0;24;ALL#worker20;processdWorkUnits;79739;processdWorkUnits/s;497;;
1403559801762;1;1;10.0;24;ALL#worker21;processdWorkUnits;77055;processdWorkUnits/s;480;;
1403559801762;1;1;10.0;24;ALL#worker22;processdWorkUnits;83546;processdWorkUnits/s;520;;
1403559801762;1;1;10.0;24;ALL#worker23;processdWorkUnits;78399;processdWorkUnits/s;488;;
1403559801762;1;1;10.0;24;ALL#worker3;processdWorkUnits;76639;processdWorkUnits/s;477;;
1403559801762;1;1;10.0;24;ALL#worker4;processdWorkUnits;75293;processdWorkUnits/s;469;;
1403559801762;1;1;10.0;24;ALL#worker5;processdWorkUnits;77245;processdWorkUnits/s;481;;
1403559801762;1;1;10.0;24;ALL#worker6;processdWorkUnits;76773;processdWorkUnits/s;478;;
1403559801762;1;1;10.0;24;ALL#worker7;processdWorkUnits;82140;processdWorkUnits/s;512;;
1403559801762;1;1;10.0;24;ALL#worker8;processdWorkUnits;74226;processdWorkUnits/s;462;;
1403559801762;1;1;10.0;24;ALL#worker9;processdWorkUnits;85464;processdWorkUnits/s;532;;
1403559801762;1;1;10.0;24;customer;731;43525402;56.8 MiB/s;;
1403559801762;1;1;10.0;24;customer_address;190;16810402;84.4 MiB/s;;
1403559801762;1;1;10.0;24;customer_demographics;1250;77751617;59.3 MiB/s;;
1403559801762;1;1;10.0;24;date_dim;854;15495369;17.3 MiB/s;;
1403559801762;1;1;10.0;24;household_demographics;3;154838;49.2 MiB/s;;
1403559801762;1;1;10.0;24;income_band;3;407;132.5 KiB/s;;
1403559801762;1;1;10.0;24;inventory;61516;3362623148;52.1 MiB/s;;
1403559801762;1;1;10.0;24;item;282;17507172;59.2 MiB/s;;
1403559801762;1;1;10.0;24;item_marketprices;174;12261988;67.2 MiB/s;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;processdWorkUnits;77284;processdWorkUnits/s;481;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;79048;processdWorkUnits/s;492;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;83549;processdWorkUnits/s;520;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;79250;processdWorkUnits/s;494;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;74463;processdWorkUnits/s;464;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;75424;processdWorkUnits/s;470;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;84117;processdWorkUnits/s;524;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;81618;processdWorkUnits/s;508;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;80538;processdWorkUnits/s;502;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;76003;processdWorkUnits/s;473;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;80668;processdWorkUnits/s;502;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;77764;processdWorkUnits/s;484;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;78709;processdWorkUnits/s;490;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;79739;processdWorkUnits/s;497;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;77055;processdWorkUnits/s;480;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;83546;processdWorkUnits/s;520;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;processdWorkUnits;78399;processdWorkUnits/s;488;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;processdWorkUnits;76639;processdWorkUnits/s;477;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;processdWorkUnits;75293;processdWorkUnits/s;469;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;processdWorkUnits;77245;processdWorkUnits/s;481;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;processdWorkUnits;76773;processdWorkUnits/s;478;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;processdWorkUnits;82140;processdWorkUnits/s;512;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;processdWorkUnits;74226;processdWorkUnits/s;462;;
1403559801762;1;1;10.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;processdWorkUnits;85464;processdWorkUnits/s;532;;
1403559801762;1;1;10.0;24;product_reviews;2994;208809197;66.5 MiB/s;;
1403559801762;1;1;10.0;24;promotion;4;266333;63.5 MiB/s;;
1403559801762;1;1;10.0;24;reason;4;15448;3.7 MiB/s;;
1403559801762;1;1;10.0;24;ship_mode;4;1197;292.2 KiB/s;;
1403559801762;1;1;10.0;24;store;5;9622;1.8 MiB/s;;
1403559801762;1;1;10.0;24;store_returns;1103;69994811;60.5 MiB/s;;
1403559801762;1;1;10.0;24;store_sales;21501;1425276011;63.2 MiB/s;;
1403559801762;1;1;10.0;24;time_dim;88;6479789;70.2 MiB/s;;
1403559801762;1;1;10.0;24;warehouse;3;1299;422.9 KiB/s;;
1403559801762;1;1;10.0;24;web_clickstreams;37513;2467682950;62.7 MiB/s;;
1403559801762;1;1;10.0;24;web_page;6;52951;8.4 MiB/s;;
1403559801762;1;1;10.0;24;web_returns;1176;85375147;69.2 MiB/s;;
1403559801762;1;1;10.0;24;web_sales;30963;2055750917;63.3 MiB/s;;
1403602934582;1;1;25.0;24;ALL;388894;24847624736;60.9 MiB/s;;
1403602934582;1;1;25.0;24;ALL#worker0;processdWorkUnits;160634;processdWorkUnits/s;413;;
1403602934582;1;1;25.0;24;ALL#worker1;processdWorkUnits;160277;processdWorkUnits/s;412;;
1403602934582;1;1;25.0;24;ALL#worker10;processdWorkUnits;158568;processdWorkUnits/s;407;;
1403602934582;1;1;25.0;24;ALL#worker11;processdWorkUnits;154220;processdWorkUnits/s;396;;
1403602934582;1;1;25.0;24;ALL#worker12;processdWorkUnits;155915;processdWorkUnits/s;400;;
1403602934582;1;1;25.0;24;ALL#worker13;processdWorkUnits;155905;processdWorkUnits/s;400;;
1403602934582;1;1;25.0;24;ALL#worker14;processdWorkUnits;154310;processdWorkUnits/s;396;;
1403602934582;1;1;25.0;24;ALL#worker15;processdWorkUnits;151922;processdWorkUnits/s;390;;
1403602934582;1;1;25.0;24;ALL#worker16;processdWorkUnits;153464;processdWorkUnits/s;394;;
1403602934582;1;1;25.0;24;ALL#worker17;processdWorkUnits;151415;processdWorkUnits/s;389;;
1403602934582;1;1;25.0;24;ALL#worker18;processdWorkUnits;158408;processdWorkUnits/s;407;;
1403602934582;1;1;25.0;24;ALL#worker19;processdWorkUnits;153811;processdWorkUnits/s;395;;
1403602934582;1;1;25.0;24;ALL#worker2;processdWorkUnits;160436;processdWorkUnits/s;412;;
1403602934582;1;1;25.0;24;ALL#worker20;processdWorkUnits;155345;processdWorkUnits/s;399;;
1403602934582;1;1;25.0;24;ALL#worker21;processdWorkUnits;152940;processdWorkUnits/s;393;;
1403602934582;1;1;25.0;24;ALL#worker22;processdWorkUnits;163764;processdWorkUnits/s;421;;
1403602934582;1;1;25.0;24;ALL#worker23;processdWorkUnits;168297;processdWorkUnits/s;432;;
1403602934582;1;1;25.0;24;ALL#worker3;processdWorkUnits;164003;processdWorkUnits/s;421;;
1403602934582;1;1;25.0;24;ALL#worker4;processdWorkUnits;159562;processdWorkUnits/s;410;;
1403602934582;1;1;25.0;24;ALL#worker5;processdWorkUnits;159190;processdWorkUnits/s;409;;
1403602934582;1;1;25.0;24;ALL#worker6;processdWorkUnits;159938;processdWorkUnits/s;411;;
1403602934582;1;1;25.0;24;ALL#worker7;processdWorkUnits;163332;processdWorkUnits/s;420;;
1403602934582;1;1;25.0;24;ALL#worker8;processdWorkUnits;154089;processdWorkUnits/s;396;;
1403602934582;1;1;25.0;24;ALL#worker9;processdWorkUnits;159552;processdWorkUnits/s;410;;
1403602934582;1;1;25.0;24;customer;1175;69021217;56.0 MiB/s;;
1403602934582;1;1;25.0;24;customer_address;334;26640723;76.1 MiB/s;;
1403602934582;1;1;25.0;24;customer_demographics;1293;77751617;57.3 MiB/s;;
1403602934582;1;1;25.0;24;date_dim;859;15495369;17.2 MiB/s;;
1403602934582;1;1;25.0;24;household_demographics;4;154838;36.9 MiB/s;;
1403602934582;1;1;25.0;24;income_band;4;407;99.4 KiB/s;;
1403602934582;1;1;25.0;24;inventory;113226;6729969732;56.7 MiB/s;;
1403602934582;1;1;25.0;24;item;217;25619327;112.6 MiB/s;;
1403602934582;1;1;25.0;24;item_marketprices;237;19487983;78.4 MiB/s;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;processdWorkUnits;160634;processdWorkUnits/s;413;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;160277;processdWorkUnits/s;412;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;158568;processdWorkUnits/s;407;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;154220;processdWorkUnits/s;396;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;155915;processdWorkUnits/s;400;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;155905;processdWorkUnits/s;400;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;154310;processdWorkUnits/s;396;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;151922;processdWorkUnits/s;390;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;153464;processdWorkUnits/s;394;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;151415;processdWorkUnits/s;389;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;158408;processdWorkUnits/s;407;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;153811;processdWorkUnits/s;395;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;160436;processdWorkUnits/s;412;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;155345;processdWorkUnits/s;399;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;152940;processdWorkUnits/s;393;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;163764;processdWorkUnits/s;421;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;processdWorkUnits;168297;processdWorkUnits/s;432;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;processdWorkUnits;164003;processdWorkUnits/s;421;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;processdWorkUnits;159562;processdWorkUnits/s;410;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;processdWorkUnits;159190;processdWorkUnits/s;409;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;processdWorkUnits;159938;processdWorkUnits/s;411;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;processdWorkUnits;163332;processdWorkUnits/s;420;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;processdWorkUnits;154089;processdWorkUnits/s;396;;
1403602934582;1;1;25.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;processdWorkUnits;159552;processdWorkUnits/s;410;;
1403602934582;1;1;25.0;24;product_reviews;5186;341557840;62.8 MiB/s;;
1403602934582;1;1;25.0;24;promotion;6;355479;56.5 MiB/s;;
1403602934582;1;1;25.0;24;reason;3;20909;6.6 MiB/s;;
1403602934582;1;1;25.0;24;ship_mode;3;1197;389.6 KiB/s;;
1403602934582;1;1;25.0;24;store;5;15230;2.9 MiB/s;;
1403602934582;1;1;25.0;24;store_returns;3121;200442818;61.2 MiB/s;;
1403602934582;1;1;25.0;24;store_sales;62103;4089875596;62.8 MiB/s;;
1403602934582;1;1;25.0;24;time_dim;84;6168697;70.0 MiB/s;;
1403602934582;1;1;25.0;24;warehouse;5;1611;314.6 KiB/s;;
1403602934582;1;1;25.0;24;web_clickstreams;107755;7101026517;62.8 MiB/s;;
1403602934582;1;1;25.0;24;web_page;8;71085;8.5 MiB/s;;
1403602934582;1;1;25.0;24;web_returns;3608;244678779;64.7 MiB/s;;
1403602934582;1;1;25.0;24;web_sales;89604;5899258458;62.8 MiB/s;;
1403636872364;1;1;1.0;24;ALL;18822;1085706577;55.0 MiB/s;;
1403636872364;1;1;1.0;24;ALL#worker0;processdWorkUnits;10850;processdWorkUnits/s;577;;
1403636872364;1;1;1.0;24;ALL#worker1;processdWorkUnits;11070;processdWorkUnits/s;589;;
1403636872364;1;1;1.0;24;ALL#worker10;processdWorkUnits;10527;processdWorkUnits/s;560;;
1403636872364;1;1;1.0;24;ALL#worker11;processdWorkUnits;10620;processdWorkUnits/s;565;;
1403636872364;1;1;1.0;24;ALL#worker12;processdWorkUnits;11344;processdWorkUnits/s;603;;
1403636872364;1;1;1.0;24;ALL#worker13;processdWorkUnits;12104;processdWorkUnits/s;643;;
1403636872364;1;1;1.0;24;ALL#worker14;processdWorkUnits;10903;processdWorkUnits/s;580;;
1403636872364;1;1;1.0;24;ALL#worker15;processdWorkUnits;11150;processdWorkUnits/s;593;;
1403636872364;1;1;1.0;24;ALL#worker16;processdWorkUnits;10786;processdWorkUnits/s;574;;
1403636872364;1;1;1.0;24;ALL#worker17;processdWorkUnits;11804;processdWorkUnits/s;627;;
1403636872364;1;1;1.0;24;ALL#worker18;processdWorkUnits;10846;processdWorkUnits/s;576;;
1403636872364;1;1;1.0;24;ALL#worker19;processdWorkUnits;11778;processdWorkUnits/s;626;;
1403636872364;1;1;1.0;24;ALL#worker2;processdWorkUnits;11048;processdWorkUnits/s;588;;
1403636872364;1;1;1.0;24;ALL#worker20;processdWorkUnits;11071;processdWorkUnits/s;588;;
1403636872364;1;1;1.0;24;ALL#worker21;processdWorkUnits;11232;processdWorkUnits/s;597;;
1403636872364;1;1;1.0;24;ALL#worker22;processdWorkUnits;10781;processdWorkUnits/s;573;;
1403636872364;1;1;1.0;24;ALL#worker23;processdWorkUnits;11523;processdWorkUnits/s;613;;
1403636872364;1;1;1.0;24;ALL#worker3;processdWorkUnits;10831;processdWorkUnits/s;576;;
1403636872364;1;1;1.0;24;ALL#worker4;processdWorkUnits;11078;processdWorkUnits/s;589;;
1403636872364;1;1;1.0;24;ALL#worker5;processdWorkUnits;11517;processdWorkUnits/s;612;;
1403636872364;1;1;1.0;24;ALL#worker6;processdWorkUnits;10424;processdWorkUnits/s;554;;
1403636872364;1;1;1.0;24;ALL#worker7;processdWorkUnits;10901;processdWorkUnits/s;580;;
1403636872364;1;1;1.0;24;ALL#worker8;processdWorkUnits;11323;processdWorkUnits/s;602;;
1403636872364;1;1;1.0;24;ALL#worker9;processdWorkUnits;10608;processdWorkUnits/s;564;;
1403636872364;1;1;1.0;24;customer;277;13428579;46.2 MiB/s;;
1403636872364;1;1;1.0;24;customer_address;94;5289727;53.7 MiB/s;;
1403636872364;1;1;1.0;24;customer_demographics;1228;77451506;60.1 MiB/s;;
1403636872364;1;1;1.0;24;date_dim;877;15495369;16.9 MiB/s;;
1403636872364;1;1;1.0;24;household_demographics;4;98505;23.5 MiB/s;;
1403636872364;1;1;1.0;24;income_band;3;407;132.5 KiB/s;;
1403636872364;1;1;1.0;24;inventory;8052;429236150;50.8 MiB/s;;
1403636872364;1;1;1.0;24;item;78;3314356;40.5 MiB/s;;
1403636872364;1;1;1.0;24;item_marketprices;26;3772891;138.4 MiB/s;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#0;processdWorkUnits;10850;processdWorkUnits/s;577;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#1;processdWorkUnits;11070;processdWorkUnits/s;589;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#10;processdWorkUnits;10527;processdWorkUnits/s;560;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#11;processdWorkUnits;10620;processdWorkUnits/s;565;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#12;processdWorkUnits;11344;processdWorkUnits/s;603;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#13;processdWorkUnits;12104;processdWorkUnits/s;643;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#14;processdWorkUnits;10903;processdWorkUnits/s;580;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#15;processdWorkUnits;11150;processdWorkUnits/s;593;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#16;processdWorkUnits;10786;processdWorkUnits/s;574;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#17;processdWorkUnits;11804;processdWorkUnits/s;627;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#18;processdWorkUnits;10846;processdWorkUnits/s;576;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#19;processdWorkUnits;11778;processdWorkUnits/s;626;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#2;processdWorkUnits;11048;processdWorkUnits/s;588;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#20;processdWorkUnits;11071;processdWorkUnits/s;588;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#21;processdWorkUnits;11232;processdWorkUnits/s;597;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#22;processdWorkUnits;10781;processdWorkUnits/s;573;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#23;processdWorkUnits;11523;processdWorkUnits/s;613;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#3;processdWorkUnits;10831;processdWorkUnits/s;576;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#4;processdWorkUnits;11078;processdWorkUnits/s;589;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#5;processdWorkUnits;11517;processdWorkUnits/s;612;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#6;processdWorkUnits;10424;processdWorkUnits/s;554;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#7;processdWorkUnits;10901;processdWorkUnits/s;580;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#8;processdWorkUnits;11323;processdWorkUnits/s;602;;
1403636872364;1;1;1.0;24;pdgf.core.dataGenerator.worker.RowWorker#worker#9;processdWorkUnits;10608;processdWorkUnits/s;564;;
1403636872364;1;1;1.0;24;product_reviews;982;60833285;59.1 MiB/s;;
1403636872364;1;1;1.0;24;promotion;5;38967;7.4 MiB/s;;
1403636872364;1;1;1.0;24;reason;3;2431;791.3 KiB/s;;
1403636872364;1;1;1.0;24;ship_mode;3;1197;389.6 KiB/s;;
1403636872364;1;1;1.0;24;store;3;3187;1.0 MiB/s;;
1403636872364;1;1;1.0;24;store_returns;182;5477729;28.7 MiB/s;;
1403636872364;1;1;1.0;24;store_sales;1608;112544612;66.7 MiB/s;;
1403636872364;1;1;1.0;24;time_dim;93;6267152;64.3 MiB/s;;
1403636872364;1;1;1.0;24;warehouse;3;528;171.9 KiB/s;;
1403636872364;1;1;1.0;24;web_clickstreams;2910;185447824;60.8 MiB/s;;
1403636872364;1;1;1.0;24;web_page;4;8126;1.9 MiB/s;;
1403636872364;1;1;1.0;24;web_returns;41;4898496;113.9 MiB/s;;
1403636872364;1;1;1.0;24;web_sales;2306;162086246;67.0 MiB/s;;
1403637140675;1;1;1.0;24;ALL;18686;1090911485;55.7 MiB/s;;
1403637140675;1;1;1.0;24;ALL#worker0;processdWorkUnits;11985;processdWorkUnits/s;642;;
1403637140675;1;1;1.0;24;ALL#worker1;processdWorkUnits;10123;processdWorkUnits/s;542;;
1403637140675;1;1;1.0;24;ALL#worker10;processdWorkUnits;12045;processdWorkUnits/s;645;;
1403637140675;1;1;1.0;24;ALL#worker11;processdWorkUnits;9919;processdWorkUnits/s;531;;
1403637140675;1;1;1.0;24;ALL#worker12;processdWorkUnits;12202;processdWorkUnits/s;654;;
1403637140675;1;1;1.0;24;ALL#worker13;processdWorkUnits;10453;processdWorkUnits/s;560;;
